task,task_type,split,metric,model,reference,model_mean,reference_mean,n_pairs,mean_diff,diff_ci95_low,diff_ci95_high,t_stat,t_p,wilcoxon_stat,wilcoxon_p,reference_better,t_p_holm,wilcoxon_p_holm,significant_t,significant_wilcoxon,significant_t_holm,significant_wilcoxon_holm
bbbp,clf,random,pr_auc,mat_noattention,mat,0.9352929787149626,0.9539254046036361,25,-0.018632425888673153,-0.024468254290293416,-0.012796597487052893,-6.589542108639869,8.14607351136893e-07,17.0,1.233816146850586e-05,True,5.702251457958251e-06,8.636713027954102e-05,True,True,True,True
bbbp,clf,random,f1,svm,mat,0.9339992889621875,0.9182185461545465,25,0.01578074280764107,0.009945876972407761,0.021615608642874377,5.581936809145127,9.604483532591115e-06,16.0,1.0073184967041016e-05,False,5.762690119554669e-05,7.051229476928711e-05,True,True,True,True
bbbp,clf,random,f1,rf,mat,0.9321324303285828,0.9182185461545465,25,0.01391388417403635,0.008962768445969972,0.018864999902102726,5.8000756012761725,5.581710294204308e-06,18.0,1.5079975128173828e-05,False,3.907197205943016e-05,9.047985076904297e-05,True,True,True,True
bbbp,clf,random,f1,gcn,mat,0.9189165830133713,0.9182185461545465,25,0.0006980368588248487,-0.004995904804274232,0.00639197852192393,0.2530193237188559,0.8024079485998363,162.0,1.0,False,0.8024079485998363,1.0,False,False,False,False
bbbp,clf,random,f1,hybrid,mat,0.9265959352827221,0.9182185461545465,25,0.008377389128175525,0.002334413201689341,0.014420365054661708,2.8611865382514217,0.008609209879932777,63.0,0.006129205226898193,False,0.04304604939966389,0.030646026134490967,True,True,True,True
bbbp,clf,random,f1,mat_nodistance,mat,0.9123280515166644,0.9182185461545462,25,-0.00589049463788208,-0.011658831067023548,-0.00012215820874061315,-2.107606510082118,0.04569739683820447,82.0,0.029578447341918945,True,0.09139479367640894,0.060824811458587646,True,True,False,False
bbbp,clf,random,f1,mat_nograph,mat,0.9122977230973914,0.9182185461545465,25,-0.005920823057154832,-0.011149761174986393,-0.0006918849393232705,-2.3369904014820313,0.028113821139375546,77.0,0.02027493715286255,True,0.08434146341812664,0.060824811458587646,True,True,False,False
bbbp,clf,random,f1,mat_noattention,mat,0.9076581837337403,0.9182185461545462,25,-0.010560362420806092,-0.018297801209429535,-0.002822923632182647,-2.816890369797665,0.00954680818474537,70.0,0.011453330516815186,True,0.04304604939966389,0.04581332206726074,True,True,True,True
bbbp,clf,scaffold,roc_auc,svm,mat,0.9040893660511796,0.876468534700169,25,0.027620831351010743,0.018203755335393132,0.037037907366628355,6.05353445185952,2.9874722430178237e-06,5.0,5.960464477539062e-07,False,2.0912305701124766e-05,4.172325134277344e-06,True,True,True,True
bbbp,clf,scaffold,roc_auc,rf,mat,0.901747254508572,0.876468534700169,25,0.025278719808402933,0.014505702007246041,0.03605173760955983,4.842906084009054,6.192504930675833e-05,20.0,2.2113323211669922e-05,False,0.00037155029584055,0.00013267993927001953,True,True,True,True
